"Date/Time","Lat","Lon","Base","Distance"
"8/21/2014 14:35:00",40.7501,-73.8495,"B02598",3628.71898253792
"8/21/2014 14:35:00",40.7501,-73.8495,"B02598",3628.71898253792
"8/21/2014 14:38:00",40.7682,-73.8621,"B02598",1394.40946592087
"8/21/2014 14:53:00",40.7737,-73.8714,"B02598",418.250947154168
"8/21/2014 15:07:00",40.7739,-73.8721,"B02598",370.381427819941
"8/21/2014 15:09:00",40.7601,-73.9069,"B02598",3345.32109619082
"8/21/2014 15:13:00",40.7702,-73.865,"B02598",1063.92173800814
"8/21/2014 15:13:00",40.7698,-73.9183,"B02598",3817.30290351035
"8/21/2014 15:15:00",40.7683,-73.8623,"B02598",1374.55190904372
"8/21/2014 15:15:00",40.7731,-73.8856,"B02598",1065.45340953765
"8/21/2014 15:28:00",40.7707,-73.8656,"B02598",988.838738047825
"8/21/2014 15:37:00",40.774,-73.8726,"B02598",343.723009356098
"8/21/2014 15:42:00",40.7701,-73.8647,"B02598",1089.8054842372
"8/21/2014 15:44:00",40.7738,-73.8721,"B02598",380.449179780907
"8/21/2014 15:45:00",40.7739,-73.8721,"B02598",370.381427819941
"8/21/2014 15:46:00",40.774,-73.8724,"B02598",349.870471545664
"8/21/2014 15:47:00",40.7685,-73.8625,"B02598",1346.95237500493
"8/21/2014 16:01:00",40.7699,-73.8642,"B02598",1135.67167212987
"8/21/2014 16:06:00",40.771,-73.8658,"B02598",953.531545747412
"8/21/2014 16:08:00",40.7741,-73.8721,"B02598",350.439111930438
"8/21/2014 16:09:00",40.7741,-73.8723,"B02598",343.061177101424
"8/21/2014 16:10:00",40.7704,-73.8653,"B02598",1030.27945204182
"8/21/2014 16:11:00",40.7738,-73.8712,"B02598",418.092978605782
"8/21/2014 16:13:00",40.7739,-73.8717,"B02598",386.1621048201
"8/21/2014 16:21:00",40.7732,-73.8857,"B02598",1068.85621904676
"8/21/2014 16:29:00",40.7575,-73.9247,"B02598",4789.0843114624
"8/21/2014 16:30:00",40.8055,-73.8793,"B02598",3214.91961986351
"8/21/2014 16:39:00",40.7741,-73.8724,"B02598",339.626063384214
"8/21/2014 16:44:00",40.7704,-73.8651,"B02598",1042.34909262802
"8/21/2014 16:46:00",40.7706,-73.8654,"B02598",1008.69015836546
"8/21/2014 16:47:00",40.7741,-73.8723,"B02598",343.061177101424
"8/21/2014 16:48:00",40.774,-73.8722,"B02598",356.709543631118
"8/21/2014 16:51:00",40.7732,-73.8857,"B02598",1068.85621904676
"8/21/2014 16:53:00",40.7739,-73.8722,"B02598",366.814708405038
"8/21/2014 16:56:00",40.7685,-73.8625,"B02598",1346.95237500493
"8/21/2014 17:01:00",40.7739,-73.872,"B02598",374.104132628144
"8/21/2014 17:01:00",40.7738,-73.8747,"B02598",350.099336215795
"8/21/2014 17:02:00",40.7724,-73.886,"B02598",1128.84222021752
"8/21/2014 17:03:00",40.7739,-73.8717,"B02598",386.1621048201
"8/21/2014 17:12:00",40.77,-73.8645,"B02598",1109.67367684253
"8/21/2014 17:23:00",40.7729,-73.8859,"B02598",1097.55471734317
"8/21/2014 17:25:00",40.7732,-73.8857,"B02598",1068.85621904676
"8/21/2014 17:25:00",40.7849,-73.8551,"B02598",1825.14391461498
"8/21/2014 17:26:00",40.7733,-73.8857,"B02598",1064.61541017899
"8/21/2014 17:26:00",40.7469,-73.9028,"B02598",4129.11152039008
"8/21/2014 17:32:00",40.7706,-73.8655,"B02598",1002.64812899961
"8/21/2014 17:38:00",40.7547,-73.899,"B02598",3248.08825715429
"8/21/2014 17:39:00",40.7689,-73.8624,"B02598",1322.64899916857
"8/21/2014 17:39:00",40.7732,-73.8857,"B02598",1068.85621904676
"8/21/2014 17:39:00",40.7437,-73.8908,"B02598",3957.98115463041
"8/21/2014 17:44:00",40.7731,-73.8855,"B02598",1057.721590365
"8/21/2014 17:46:00",40.7739,-73.8716,"B02598",390.462781824314
"8/21/2014 17:46:00",40.77,-73.8645,"B02598",1109.67367684253
"8/21/2014 17:48:00",40.7706,-73.8654,"B02598",1008.69015836546
"8/21/2014 17:50:00",40.7741,-73.9201,"B02598",3898.68204714477
"8/21/2014 17:52:00",40.7688,-73.8663,"B02598",1111.04114562852
"8/21/2014 17:59:00",40.7687,-73.8629,"B02598",1307.24494996753
"8/21/2014 18:00:00",40.7742,-73.8725,"B02598",326.078583117301
"8/21/2014 18:01:00",40.7738,-73.8727,"B02598",362.073542649984
"8/21/2014 18:02:00",40.7741,-73.8717,"B02598",367.078063027349
"8/21/2014 18:03:00",40.7712,-73.8664,"B02598",901.720553525079
"8/21/2014 18:05:00",40.7799,-73.9065,"B02598",2759.89058359835
"8/21/2014 18:09:00",40.7682,-73.8621,"B02598",1394.40946592087
"8/21/2014 18:09:00",40.7686,-73.862,"B02598",1370.06991719963
"8/21/2014 18:11:00",40.7732,-73.8856,"B02598",1061.08223377555
"8/21/2014 18:12:00",40.7742,-73.8725,"B02598",326.078583117301
"8/21/2014 18:12:00",40.7738,-73.8713,"B02598",413.392316413565
"8/21/2014 18:19:00",40.7703,-73.865,"B02598",1056.14733803277
"8/21/2014 18:20:00",40.7731,-73.8856,"B02598",1065.45340953765
"8/21/2014 18:20:00",40.7705,-73.8653,"B02598",1022.49167345262
"8/21/2014 18:22:00",40.7732,-73.8854,"B02598",1045.56476394956
"8/21/2014 18:25:00",40.7679,-73.8618,"B02598",1435.81613099186
"8/21/2014 18:26:00",40.7683,-73.8622,"B02598",1380.61378457219
"8/21/2014 18:28:00",40.7595,-73.9097,"B02598",3579.22089135167
"8/21/2014 18:33:00",40.7733,-73.8855,"B02598",1049.0147427933
"8/21/2014 18:36:00",40.7745,-73.8719,"B02598",320.495043866764
"8/21/2014 18:38:00",40.7684,-73.8873,"B02598",1467.13361860158
"8/21/2014 18:41:00",40.7664,-73.824,"B02598",4374.27155903288
"8/21/2014 18:45:00",40.7685,-73.8676,"B02598",1079.57574426205
"8/21/2014 18:45:00",40.7739,-73.8725,"B02598",357.096183416598
"8/21/2014 18:47:00",40.7505,-73.8974,"B02598",3539.67580360194
"8/21/2014 18:49:00",40.7672,-73.9221,"B02598",4196.31806201555
"8/21/2014 18:50:00",40.7621,-73.9165,"B02598",3943.67630721764
"8/21/2014 18:53:00",40.7445,-73.8864,"B02598",3755.23920178993
"8/21/2014 18:58:00",40.7517,-73.8852,"B02598",2959.92568038514
"8/21/2014 18:59:00",40.7742,-73.8726,"B02598",322.903070157518
"8/21/2014 19:00:00",40.7622,-73.8316,"B02598",3931.36909598339
"8/21/2014 19:00:00",40.7732,-73.8857,"B02598",1068.85621904676
"8/21/2014 19:00:00",40.775,-73.9137,"B02598",3353.34036931002
"8/21/2014 19:02:00",40.7732,-73.8855,"B02598",1053.31834047042
"8/21/2014 19:02:00",40.7709,-73.8654,"B02598",985.762078420938
"8/21/2014 19:08:00",40.773,-73.8855,"B02598",1062.22325320777
"8/21/2014 19:14:00",40.7661,-73.9176,"B02598",3867.29794942205
"8/21/2014 19:14:00",40.7706,-73.8656,"B02598",996.640778241443
"8/21/2014 19:17:00",40.7685,-73.8625,"B02598",1346.95237500493
"8/21/2014 19:18:00",40.7685,-73.8626,"B02598",1340.89734825917
"8/21/2014 19:20:00",40.7701,-73.8647,"B02598",1089.8054842372
"8/21/2014 19:22:00",40.7685,-73.8626,"B02598",1340.89734825917
"8/21/2014 19:22:00",40.7709,-73.8659,"B02598",955.188814232658
"8/21/2014 19:22:00",40.7707,-73.8665,"B02598",936.004499001828
"8/21/2014 19:24:00",40.7685,-73.8626,"B02598",1340.89734825917
"8/21/2014 19:25:00",40.7762,-73.9109,"B02598",3111.57454554237
"8/21/2014 19:25:00",40.7707,-73.8657,"B02598",982.819298373885
"8/21/2014 19:25:00",40.774,-73.8726,"B02598",343.723009356098
"8/21/2014 19:26:00",40.77,-73.8646,"B02598",1103.60489552622
"8/21/2014 19:31:00",40.774,-73.8723,"B02598",353.205972052781
"8/21/2014 19:35:00",40.7739,-73.8719,"B02598",377.978213961073
"8/21/2014 19:37:00",40.7703,-73.865,"B02598",1056.14733803277
"8/21/2014 19:37:00",40.7706,-73.8656,"B02598",996.640778241443
"8/21/2014 19:39:00",40.7707,-73.8656,"B02598",988.838738047825
"8/21/2014 19:41:00",40.7716,-73.8666,"B02598",858.634141597268
"8/21/2014 19:44:00",40.7741,-73.8725,"B02598",336.367183895084
"8/21/2014 19:47:00",40.7712,-73.8662,"B02598",913.777100562199
"8/21/2014 19:48:00",40.7561,-73.9241,"B02598",4816.97269805111
"8/21/2014 19:51:00",40.7684,-73.9114,"B02598",3291.85496797901
"8/21/2014 19:51:00",40.77,-73.8646,"B02598",1103.60489552622
"8/21/2014 19:55:00",40.774,-73.8718,"B02598",372.306241840618
"8/21/2014 19:56:00",40.7605,-73.9154,"B02598",3938.97437633311
"8/21/2014 19:59:00",40.7739,-73.8723,"B02598",363.408567228088
"8/21/2014 20:03:00",40.7703,-73.8666,"B02598",963.828248415294
"8/21/2014 20:05:00",40.7741,-73.8727,"B02598",330.398705616176
"8/21/2014 20:08:00",40.7716,-73.8664,"B02598",870.960709625285
"8/21/2014 20:09:00",40.774,-73.8732,"B02598",329.795481813048
"8/21/2014 20:11:00",40.773,-73.8855,"B02598",1062.22325320777
"8/21/2014 20:15:00",40.7636,-73.9284,"B02598",4819.3061315701
"8/21/2014 20:16:00",40.7563,-73.9244,"B02598",4828.54857056927
"8/21/2014 20:18:00",40.7706,-73.8655,"B02598",1002.64812899961
"8/21/2014 20:23:00",40.77,-73.8647,"B02598",1097.56730924621
"8/21/2014 20:23:00",40.7705,-73.8653,"B02598",1022.49167345262
"8/21/2014 20:29:00",40.7465,-73.8932,"B02598",3751.40037909052
"8/21/2014 20:29:00",40.7741,-73.8724,"B02598",339.626063384214
"8/21/2014 20:37:00",40.77,-73.8647,"B02598",1097.56730924621
"8/21/2014 20:40:00",40.7739,-73.8715,"B02598",394.896600371169
"8/21/2014 20:44:00",40.7741,-73.8738,"B02598",312.150225293422
"8/21/2014 20:45:00",40.7685,-73.8626,"B02598",1340.89734825917
"8/21/2014 20:46:00",40.7739,-73.8726,"B02598",354.198849877026
"8/21/2014 20:48:00",40.7334,-73.8641,"B02598",4913.83156623849
"8/21/2014 20:49:00",40.7683,-73.8622,"B02598",1380.61378457219
"8/21/2014 20:50:00",40.7684,-73.8624,"B02598",1360.7504585738
"8/21/2014 20:52:00",40.7928,-73.9193,"B02598",4208.52382311295
"8/21/2014 20:56:00",40.7711,-73.866,"B02598",933.647297549318
"8/21/2014 20:59:00",40.774,-73.8724,"B02598",349.870471545664
"8/21/2014 21:13:00",40.769,-73.8627,"B02598",1296.48408055912
"8/21/2014 21:13:00",40.7606,-73.9157,"B02598",3956.28324754465
"8/21/2014 21:13:00",40.7701,-73.8643,"B02598",1114.31045937544
"8/21/2014 21:13:00",40.7685,-73.8626,"B02598",1340.89734825917
"8/21/2014 21:14:00",40.7925,-73.9195,"B02598",4209.94658289315
"8/21/2014 21:15:00",40.7742,-73.8731,"B02598",309.990415814709
"8/21/2014 21:17:00",40.768,-73.8618,"B02598",1428.070249719
"8/21/2014 21:17:00",40.7682,-73.8622,"B02598",1388.35662623911
"8/21/2014 21:17:00",40.7683,-73.8623,"B02598",1374.55190904372
"8/21/2014 21:18:00",40.7687,-73.8628,"B02598",1313.29276789874
"8/21/2014 21:20:00",40.7703,-73.866,"B02598",997.31222819446
"8/21/2014 21:22:00",40.7495,-73.891,"B02598",3370.15524795975
"8/21/2014 21:23:00",40.77,-73.8644,"B02598",1115.77314417971
"8/21/2014 21:23:00",40.7929,-73.9224,"B02598",4451.38066863408
"8/21/2014 21:29:00",40.7739,-73.8725,"B02598",357.096183416598
"8/21/2014 21:30:00",40.7698,-73.8644,"B02598",1131.21587772007
"8/21/2014 21:31:00",40.7741,-73.8723,"B02598",343.061177101424
"8/21/2014 21:33:00",40.7685,-73.8628,"B02598",1328.86497203727
"8/21/2014 21:38:00",40.7618,-73.909,"B02598",3395.94526619164
"8/21/2014 21:38:00",40.7653,-73.8178,"B02598",4910.75820144993
"8/21/2014 21:50:00",40.7677,-73.8851,"B02598",1387.2720866235
"8/21/2014 21:51:00",40.7708,-73.8652,"B02598",1005.71043684704
"8/21/2014 21:52:00",40.7699,-73.8645,"B02598",1117.40840999397
"8/21/2014 21:53:00",40.7709,-73.8658,"B02598",961.233396463537
"8/21/2014 21:54:00",40.7683,-73.8621,"B02598",1386.70041242873
"8/21/2014 21:55:00",40.774,-73.8716,"B02598",380.985334691994
"8/21/2014 21:57:00",40.7702,-73.8652,"B02598",1051.9644649265
"8/21/2014 21:58:00",40.7712,-73.8662,"B02598",913.777100562199
"8/21/2014 22:01:00",40.7702,-73.8646,"B02598",1088.22587558902
"8/21/2014 22:08:00",40.7741,-73.8725,"B02598",336.367183895084
"8/21/2014 22:10:00",40.774,-73.8718,"B02598",372.306241840618
"8/21/2014 22:14:00",40.7674,-73.867,"B02598",1211.04450197236
"8/21/2014 22:19:00",40.7739,-73.8713,"B02598",404.146002807338
"8/21/2014 22:33:00",40.7658,-73.9212,"B02598",4166.61691417514
"8/21/2014 22:34:00",40.774,-73.8715,"B02598",385.52815850969
"8/21/2014 22:36:00",40.7604,-73.9146,"B02598",3884.58904294541
"8/21/2014 22:39:00",40.774,-73.8725,"B02598",346.707892923361
"8/21/2014 22:56:00",40.7744,-73.8728,"B02598",296.113719887145
"8/21/2014 22:57:00",40.774,-73.8728,"B02598",338.304861659285
"8/21/2014 23:00:00",40.774,-73.8726,"B02598",343.723009356098
"8/21/2014 23:00:00",40.767,-73.9097,"B02598",3205.07908813678
"8/21/2014 23:02:00",40.768,-73.9201,"B02598",4010.67667815438
"8/21/2014 23:05:00",40.8176,-73.8948,"B02598",4857.95909517291
"8/21/2014 23:11:00",40.736,-73.8604,"B02598",4695.17425993343
"8/21/2014 23:12:00",40.774,-73.8724,"B02598",349.870471545664
"8/21/2014 23:14:00",40.7741,-73.873,"B02598",322.893010763579
"8/21/2014 23:22:00",40.8108,-73.8845,"B02598",3876.0921228173
"8/21/2014 23:28:00",40.8136,-73.8881,"B02598",4254.72454153193
"8/21/2014 23:30:00",40.7433,-73.8984,"B02598",4268.83188981019
"8/21/2014 23:36:00",40.7741,-73.8723,"B02598",343.061177101424
"8/21/2014 23:43:00",40.7712,-73.9223,"B02598",4120.89354546186
"8/21/2014 23:50:00",40.774,-73.8726,"B02598",343.723009356098
"8/21/2014 23:53:00",40.7737,-73.8711,"B02598",432.041047716418
"8/22/2014 0:10:00",40.7738,-73.8714,"B02598",408.811453115999
"8/22/2014 0:13:00",40.7742,-73.8735,"B02598",303.503683928294
"8/22/2014 0:21:00",40.7733,-73.8856,"B02598",1056.81024141143
"8/22/2014 0:24:00",40.7371,-73.8731,"B02598",4431.16565310591
"8/22/2014 0:26:00",40.7666,-73.9129,"B02598",3474.09594890755
"8/22/2014 0:27:00",40.7741,-73.8727,"B02598",330.398705616176
"8/22/2014 0:44:00",40.7643,-73.8255,"B02598",4322.71057744848
"8/22/2014 0:50:00",40.7506,-73.8621,"B02598",3094.85608367053
"8/22/2014 0:54:00",40.7569,-73.9229,"B02598",4685.5178931976
"8/22/2014 0:59:00",40.766,-73.9166,"B02598",3790.81245823258
"8/22/2014 1:25:00",40.7645,-73.8333,"B02598",3698.48090723874
"8/22/2014 1:30:00",40.7598,-73.8317,"B02598",4042.48438301676
"8/22/2014 2:00:00",40.7698,-73.9177,"B02598",3767.83224942042
"8/22/2014 2:54:00",40.7709,-73.921,"B02598",4018.06938993624
"8/22/2014 3:24:00",40.7673,-73.9078,"B02598",3043.27176545379
"8/22/2014 3:40:00",40.7574,-73.9226,"B02598",4636.9487156626
"8/22/2014 4:01:00",40.7801,-73.9163,"B02598",3583.45310641349
"8/22/2014 4:42:00",40.7725,-73.9026,"B02598",2460.24214267712
"8/22/2014 5:18:00",40.7699,-73.9109,"B02598",3206.85999378263
"8/22/2014 5:22:00",40.7561,-73.8436,"B02598",3454.05656656295
"8/22/2014 5:24:00",40.7737,-73.9105,"B02598",3097.48893820684
"8/22/2014 5:46:00",40.771,-73.866,"B02598",941.380175448787
"8/22/2014 5:48:00",40.7656,-73.9185,"B02598",3956.83770659909
"8/22/2014 5:54:00",40.7739,-73.8717,"B02598",386.1621048201
"8/22/2014 6:16:00",40.7799,-73.9173,"B02598",3665.25061633413
"8/22/2014 6:37:00",40.7759,-73.9091,"B02598",2960.96213610093
"8/22/2014 6:38:00",40.7625,-73.9172,"B02598",3979.21516430069
"8/22/2014 6:59:00",40.7731,-73.8855,"B02598",1057.721590365
"8/22/2014 7:03:00",40.7577,-73.9,"B02598",3061.58489842062
"8/22/2014 7:07:00",40.7757,-73.9035,"B02598",2490.38759629021
"8/22/2014 7:07:00",40.7612,-73.9217,"B02598",4384.831292602
"8/22/2014 7:07:00",40.7504,-73.8792,"B02598",2982.36947349744
"8/22/2014 7:10:00",40.7685,-73.8625,"B02598",1346.95237500493
"8/22/2014 7:13:00",40.7732,-73.8855,"B02598",1053.31834047042
"8/22/2014 7:14:00",40.7684,-73.8626,"B02598",1348.68440253045
"8/22/2014 7:19:00",40.7667,-73.9211,"B02598",4129.8796786394
"8/22/2014 7:39:00",40.7521,-73.8824,"B02598",2850.12040903
"8/22/2014 7:52:00",40.7636,-73.9064,"B02598",3106.96114603617
"8/22/2014 8:03:00",40.7739,-73.8726,"B02598",354.198849877026
"8/22/2014 8:09:00",40.7738,-73.8712,"B02598",418.092978605782
"8/22/2014 8:11:00",40.7686,-73.8627,"B02598",1327.09335849434
"8/22/2014 8:16:00",40.7707,-73.8656,"B02598",988.838738047825
"8/22/2014 8:17:00",40.7741,-73.8726,"B02598",333.289708285325
"8/22/2014 8:32:00",40.7739,-73.8726,"B02598",354.198849877026
"8/22/2014 8:35:00",40.7741,-73.8728,"B02598",327.699111186671
"8/22/2014 9:00:00",40.7632,-73.8706,"B02598",1551.78067398619
"8/22/2014 9:08:00",40.7686,-73.8626,"B02598",1333.1577626408
"8/22/2014 9:08:00",40.7701,-73.8646,"B02598",1095.88582460756
"8/22/2014 9:19:00",40.7703,-73.865,"B02598",1056.14733803277
"8/22/2014 9:20:00",40.7682,-73.8621,"B02598",1394.40946592087
"8/22/2014 9:21:00",40.7707,-73.8656,"B02598",988.838738047825
"8/22/2014 9:22:00",40.7738,-73.8717,"B02598",395.828707259843
"8/22/2014 9:22:00",40.738,-73.8812,"B02598",4372.68082194383
"8/22/2014 9:24:00",40.7723,-73.9222,"B02598",4095.4253671355
"8/22/2014 9:27:00",40.7742,-73.8716,"B02598",362.312888970451
"8/22/2014 9:33:00",40.7741,-73.8726,"B02598",333.289708285325
"8/22/2014 9:37:00",40.7706,-73.8654,"B02598",1008.69015836546
"8/22/2014 9:44:00",40.7475,-73.9013,"B02598",4001.20167310889
"8/22/2014 9:47:00",40.7709,-73.866,"B02598",949.180611798684
"8/22/2014 9:50:00",40.7739,-73.8725,"B02598",357.096183416598
"8/22/2014 9:52:00",40.774,-73.8726,"B02598",343.723009356098
"8/22/2014 9:56:00",40.7686,-73.8626,"B02598",1333.1577626408
"8/22/2014 9:57:00",40.7704,-73.8748,"B02598",726.712851581657
"8/22/2014 9:57:00",40.7729,-73.8856,"B02598",1074.48844188943
"8/22/2014 10:02:00",40.774,-73.8717,"B02598",376.576443085297
"8/22/2014 10:03:00",40.7719,-73.8669,"B02598",817.340594478882
"8/22/2014 10:06:00",40.7739,-73.872,"B02598",374.104132628144
"8/22/2014 10:15:00",40.8064,-73.9096,"B02598",4448.16101896901
"8/22/2014 10:17:00",40.7726,-73.8708,"B02598",549.453984461823
"8/22/2014 10:19:00",40.7704,-73.8652,"B02598",1036.29755488267
"8/22/2014 10:25:00",40.7739,-73.8725,"B02598",357.096183416598
"8/22/2014 10:26:00",40.774,-73.8719,"B02598",368.179556642808
"8/22/2014 10:27:00",40.7683,-73.8622,"B02598",1380.61378457219
"8/22/2014 10:28:00",40.7659,-73.9091,"B02598",3202.44562867834
"8/22/2014 10:30:00",40.756,-73.9063,"B02598",3581.7601960331
"8/22/2014 10:33:00",40.7704,-73.8653,"B02598",1030.27945204182
"8/22/2014 10:36:00",40.7739,-73.8718,"B02598",381.9990662455
"8/22/2014 10:38:00",40.774,-73.8713,"B02598",394.996982874664
"8/22/2014 10:45:00",40.8199,-73.8674,"B02598",4818.94205290584
"8/22/2014 10:50:00",40.7739,-73.8721,"B02598",370.381427819941
"8/22/2014 10:51:00",40.734,-73.8711,"B02598",4781.86312441627
"8/22/2014 10:56:00",40.7632,-73.9222,"B02598",4340.324263803
"8/22/2014 11:02:00",40.7712,-73.8665,"B02598",895.750434656131
"8/22/2014 11:03:00",40.7578,-73.8359,"B02598",3852.13857720817
"8/22/2014 11:04:00",40.7713,-73.8676,"B02598",824.441618807015
"8/22/2014 11:07:00",40.7685,-73.8625,"B02598",1346.95237500493
"8/22/2014 11:23:00",40.7739,-73.8715,"B02598",394.896600371169
"8/22/2014 11:32:00",40.7739,-73.8716,"B02598",390.462781824314
"8/22/2014 11:38:00",40.7709,-73.866,"B02598",949.180611798684
"8/22/2014 11:49:00",40.7741,-73.8726,"B02598",333.289708285325
"8/22/2014 11:51:00",40.7707,-73.8657,"B02598",982.819298373885
"8/22/2014 11:57:00",40.7737,-73.8718,"B02598",401.608648002686
"8/22/2014 12:03:00",40.7684,-73.8624,"B02598",1360.7504585738
"8/22/2014 12:04:00",40.7474,-73.9067,"B02598",4287.89073232428
"8/22/2014 12:05:00",40.7685,-73.8625,"B02598",1346.95237500493
"8/22/2014 12:09:00",40.7741,-73.8728,"B02598",327.699111186671
"8/22/2014 12:36:00",40.7707,-73.8656,"B02598",988.838738047825
"8/22/2014 12:40:00",40.757,-73.908,"B02598",3622.7706171483
"8/22/2014 12:44:00",40.7729,-73.8861,"B02598",1112.98591177433
"8/22/2014 12:44:00",40.7737,-73.874,"B02598",356.22237053783
"8/22/2014 12:53:00",40.7685,-73.8626,"B02598",1340.89734825917
"8/22/2014 13:01:00",40.7732,-73.8855,"B02598",1053.31834047042
"8/22/2014 13:02:00",40.7701,-73.8648,"B02598",1083.75660676262
"8/22/2014 13:06:00",40.7682,-73.862,"B02598",1400.48689250249
"8/22/2014 13:07:00",40.7739,-73.8726,"B02598",354.198849877026
"8/22/2014 13:16:00",40.7739,-73.8715,"B02598",394.896600371169
"8/22/2014 13:19:00",40.774,-73.8721,"B02598",360.376284363341
"8/22/2014 13:22:00",40.7472,-73.8926,"B02598",3659.29042417708
"8/22/2014 13:23:00",40.774,-73.8727,"B02598",340.920488232543
"8/22/2014 13:23:00",40.7738,-73.8724,"B02598",370.512936969353
"8/22/2014 13:26:00",40.7552,-73.8433,"B02598",3540.46437286729
"8/22/2014 13:27:00",40.7713,-73.9107,"B02598",3156.03252330846
"8/22/2014 13:30:00",40.774,-73.8726,"B02598",343.723009356098
"8/22/2014 13:38:00",40.7732,-73.8856,"B02598",1061.08223377555
"8/22/2014 13:38:00",40.774,-73.8719,"B02598",368.179556642808
"8/22/2014 13:52:00",40.7545,-73.8461,"B02598",3427.99362049484
"8/22/2014 13:53:00",40.7686,-73.8625,"B02598",1339.24777302763
"8/22/2014 14:04:00",40.7703,-73.8669,"B02598",947.65517627639
"8/22/2014 14:09:00",40.771,-73.866,"B02598",941.380175448787
"8/22/2014 14:12:00",40.7742,-73.8736,"B02598",302.448197430031
"8/22/2014 14:23:00",40.7658,-73.9144,"B02598",3623.12492051627
"8/22/2014 14:23:00",40.7425,-73.8455,"B02598",4520.96677665603
"8/22/2014 14:29:00",40.7684,-73.8625,"B02598",1354.70463352155
"8/22/2014 14:32:00",40.7738,-73.874,"B02598",345.09042145839
"8/22/2014 14:36:00",40.7684,-73.8622,"B02598",1372.91753694802
"8/22/2014 14:39:00",40.7685,-73.8624,"B02598",1353.03283117916
"8/22/2014 14:47:00",40.7704,-73.9179,"B02598",3770.91888125469
"8/22/2014 14:50:00",40.7729,-73.8857,"B02598",1082.16615946051
"8/22/2014 14:51:00",40.7728,-73.886,"B02598",1109.79728657208
"8/22/2014 14:51:00",40.753,-73.8906,"B02598",3006.21177371149
"8/22/2014 14:54:00",40.7546,-73.8459,"B02598",3431.52363819357
"8/22/2014 14:56:00",40.7714,-73.8666,"B02598",874.082686734889
"8/22/2014 15:00:00",40.774,-73.8727,"B02598",340.920488232543
"8/22/2014 15:03:00",40.7743,-73.8726,"B02598",312.567746842794
"8/22/2014 15:04:00",40.7741,-73.8726,"B02598",333.289708285325
"8/22/2014 15:05:00",40.7933,-73.922,"B02598",4438.61996150673
"8/22/2014 15:11:00",40.7501,-73.8496,"B02598",3623.9258632304
"8/22/2014 15:12:00",40.7596,-73.9054,"B02598",3273.67598400109
"8/22/2014 15:14:00",40.7741,-73.8726,"B02598",333.289708285325
"8/22/2014 15:14:00",40.7711,-73.8667,"B02598",891.955388779817
"8/22/2014 15:28:00",40.7752,-73.9117,"B02598",3183.69045563829
"8/22/2014 15:28:00",40.7739,-73.8736,"B02598",335.656501360011
"8/22/2014 15:29:00",40.774,-73.8725,"B02598",346.707892923361
"8/22/2014 15:36:00",40.7702,-73.8648,"B02598",1076.01033369377
"8/22/2014 15:39:00",40.7739,-73.8721,"B02598",370.381427819941
"8/22/2014 15:41:00",40.7652,-73.8934,"B02598",2090.75670457308
"8/22/2014 15:43:00",40.7688,-73.8629,"B02598",1299.49568452079
"8/22/2014 15:43:00",40.7866,-73.8359,"B02598",3388.17500427769
"8/22/2014 15:45:00",40.774,-73.873,"B02598",333.65156022913
"8/22/2014 15:45:00",40.774,-73.8716,"B02598",380.985334691994
"8/22/2014 15:48:00",40.7741,-73.8724,"B02598",339.626063384214
"8/22/2014 15:53:00",40.7742,-73.8726,"B02598",322.903070157518
"8/22/2014 15:53:00",40.7629,-73.8314,"B02598",3915.02254004329
"8/22/2014 15:55:00",40.774,-73.8716,"B02598",380.985334691994
"8/22/2014 15:56:00",40.7741,-73.8725,"B02598",336.367183895084
"8/22/2014 15:59:00",40.7739,-73.8715,"B02598",394.896600371169
"8/22/2014 16:01:00",40.7708,-73.8659,"B02598",963.006089140091
"8/22/2014 16:02:00",40.774,-73.8717,"B02598",376.576443085297
"8/22/2014 16:03:00",40.7741,-73.8725,"B02598",336.367183895084
"8/22/2014 16:03:00",40.7731,-73.8856,"B02598",1065.45340953765
"8/22/2014 16:05:00",40.7741,-73.8725,"B02598",336.367183895084
"8/22/2014 16:08:00",40.7711,-73.8662,"B02598",921.542225641209
"8/22/2014 16:10:00",40.7703,-73.8649,"B02598",1062.21960960014
"8/22/2014 16:10:00",40.7739,-73.8716,"B02598",390.462781824314
"8/22/2014 16:12:00",40.7709,-73.8659,"B02598",955.188814232658
"8/22/2014 16:16:00",40.7707,-73.8656,"B02598",988.838738047825
"8/22/2014 16:26:00",40.7738,-73.8721,"B02598",380.449179780907
"8/22/2014 16:29:00",40.7738,-73.8723,"B02598",373.664228091774
"8/22/2014 16:29:00",40.7448,-73.9135,"B02598",4884.8236916242
"8/22/2014 16:31:00",40.7738,-73.8725,"B02598",367.528020680982
"8/22/2014 16:37:00",40.7685,-73.8625,"B02598",1346.95237500493
"8/22/2014 16:39:00",40.7687,-73.8673,"B02598",1073.4392171451
"8/22/2014 16:41:00",40.7445,-73.8443,"B02598",4390.89092204559
"8/22/2014 16:41:00",40.7699,-73.8645,"B02598",1117.40840999397
"8/22/2014 16:43:00",40.7739,-73.8716,"B02598",390.462781824314
"8/22/2014 16:44:00",40.7741,-73.8726,"B02598",333.289708285325
"8/22/2014 16:45:00",40.7452,-73.9113,"B02598",4726.94124955793
"8/22/2014 16:49:00",40.7739,-73.8719,"B02598",377.978213961073
"8/22/2014 17:06:00",40.7726,-73.9038,"B02598",2557.34795212703
