"ruta";"fecha";"vuelo";"dia_sem";"sem_anio";"asientos";"pasajeros";"hora_despegue";"origen";"destino";"pasajero_conexion";"pasajero_negocio";"pasajeros_noshow"
"970";"LIMA - SAO PAULO";"2017-01-25";2607;3;4;150;145;"12:44:00";"SAO";"LIM";100;33;3
"971";"LIMA - SAO PAULO";"2017-01-18";2607;3;3;150;145;"12:44:00";"SAO";"LIM";108;13;6
"972";"LIMA - SAO PAULO";"2017-01-11";2607;3;2;150;115;"12:44:00";"SAO";"LIM";97;1;5
"973";"LIMA - SAO PAULO";"2017-01-04";2607;3;1;150;144;"12:44:00";"SAO";"LIM";112;7;3
"974";"LIMA - SAO PAULO";"2017-01-31";2607;2;5;150;134;"12:45:00";"SAO";"LIM";105;4;4
"975";"LIMA - SAO PAULO";"2017-01-24";2607;2;4;150;142;"12:44:00";"SAO";"LIM";113;2;2
"976";"LIMA - SAO PAULO";"2017-01-17";2607;2;3;150;148;"12:44:00";"SAO";"LIM";125;5;2
"977";"LIMA - SAO PAULO";"2017-01-10";2607;2;2;150;144;"12:44:00";"SAO";"LIM";139;4;5
"978";"LIMA - SAO PAULO";"2017-01-03";2607;2;1;150;148;"12:44:00";"SAO";"LIM";111;6;3
"979";"LIMA - SAO PAULO";"2017-01-30";2607;1;5;150;141;"12:44:00";"SAO";"LIM";113;5;7
"980";"LIMA - SAO PAULO";"2017-01-23";2607;1;4;150;138;"12:44:00";"SAO";"LIM";109;4;2
"981";"LIMA - SAO PAULO";"2017-01-16";2607;1;3;150;147;"12:44:00";"SAO";"LIM";100;8;5
"982";"LIMA - SAO PAULO";"2017-01-09";2607;1;2;150;142;"12:44:00";"SAO";"LIM";128;2;4
"983";"LIMA - SAO PAULO";"2017-01-02";2607;1;1;150;126;"12:44:00";"SAO";"LIM";74;1;12
"984";"LIMA - SAO PAULO";"2017-01-29";2608;7;4;150;144;"08:30:00";"LIM";"SAO";108;14;0
"985";"LIMA - SAO PAULO";"2017-01-22";2608;7;3;150;145;"08:30:00";"LIM";"SAO";104;7;7
"986";"LIMA - SAO PAULO";"2017-01-15";2608;7;2;150;105;"08:30:00";"LIM";"SAO";72;13;9
"987";"LIMA - SAO PAULO";"2017-01-08";2608;7;1;150;143;"08:30:00";"LIM";"SAO";83;7;6
"988";"LIMA - SAO PAULO";"2017-01-28";2608;6;4;150;131;"08:30:00";"LIM";"SAO";100;9;7
"989";"LIMA - SAO PAULO";"2017-01-21";2608;6;3;150;129;"08:30:00";"LIM";"SAO";83;11;20
"990";"LIMA - SAO PAULO";"2017-01-14";2608;6;2;150;136;"08:30:00";"LIM";"SAO";66;4;9
"991";"LIMA - SAO PAULO";"2017-01-07";2608;6;1;150;130;"08:30:00";"LIM";"SAO";80;13;9
"992";"LIMA - SAO PAULO";"2017-01-27";2608;5;4;150;119;"08:30:00";"LIM";"SAO";82;7;18
"993";"LIMA - SAO PAULO";"2017-01-20";2608;5;3;150;134;"08:30:00";"LIM";"SAO";101;9;11
"994";"LIMA - SAO PAULO";"2017-01-13";2608;5;2;150;137;"08:30:00";"LIM";"SAO";105;9;12
"995";"LIMA - SAO PAULO";"2017-01-06";2608;5;1;150;145;"08:30:00";"LIM";"SAO";118;15;7
"996";"LIMA - SAO PAULO";"2017-01-26";2608;4;4;150;121;"08:30:00";"LIM";"SAO";98;3;24
"997";"LIMA - SAO PAULO";"2017-01-19";2608;4;3;150;136;"08:30:00";"LIM";"SAO";110;8;3
"998";"LIMA - SAO PAULO";"2017-01-12";2608;4;2;150;142;"08:30:00";"LIM";"SAO";112;14;11
"999";"LIMA - SAO PAULO";"2017-01-05";2608;4;1;150;141;"08:30:00";"LIM";"SAO";109;16;6
"1000";"LIMA - SAO PAULO";"2017-02-01";2608;3;5;150;140;"08:30:00";"LIM";"SAO";113;3;12
"1001";"LIMA - SAO PAULO";"2017-01-25";2608;3;4;150;131;"08:30:00";"LIM";"SAO";93;10;14
"1002";"LIMA - SAO PAULO";"2017-01-18";2608;3;3;150;144;"08:30:00";"LIM";"SAO";116;15;7
"1003";"LIMA - SAO PAULO";"2017-01-11";2608;3;2;150;148;"08:30:00";"LIM";"SAO";118;17;2
"1004";"LIMA - SAO PAULO";"2017-01-04";2608;3;1;150;130;"08:30:00";"LIM";"SAO";123;10;9
"1005";"LIMA - SAO PAULO";"2017-01-31";2608;2;5;150;118;"08:30:00";"LIM";"SAO";74;3;22
"1006";"LIMA - SAO PAULO";"2017-01-24";2608;2;4;150;142;"08:30:00";"LIM";"SAO";108;14;5
"1007";"LIMA - SAO PAULO";"2017-01-17";2608;2;3;150;119;"08:30:00";"LIM";"SAO";78;16;15
"1008";"LIMA - SAO PAULO";"2017-01-10";2608;2;2;150;144;"08:30:00";"LIM";"SAO";92;26;2
"1009";"LIMA - SAO PAULO";"2017-01-03";2608;2;1;150;130;"08:30:00";"LIM";"SAO";91;13;7
"1010";"LIMA - SAO PAULO";"2017-01-30";2608;1;5;150;131;"08:30:00";"LIM";"SAO";98;12;13
"1011";"LIMA - SAO PAULO";"2017-01-23";2608;1;4;150;138;"08:30:00";"LIM";"SAO";107;7;11
"1012";"LIMA - SAO PAULO";"2017-01-16";2608;1;3;150;148;"08:30:00";"LIM";"SAO";110;7;3
"1013";"LIMA - SAO PAULO";"2017-01-09";2608;1;2;150;136;"08:30:00";"LIM";"SAO";85;14;3
"1014";"LIMA - SAO PAULO";"2017-01-02";2608;1;1;150;126;"08:30:00";"LIM";"SAO";106;2;20
"1015";"LIMA - SAO PAULO";"2016-12-06";2503;2;50;174;72;"13:30:00";"SAO";"LIM";20;0;0
"1016";"LIMA - SAO PAULO";"2017-01-01";2553;7;53;126;59;"18:59:00";"SAO";"LIM";59;0;19
"1017";"LIMA - SAO PAULO";"2016-12-25";2553;7;52;126;90;"18:59:00";"SAO";"LIM";84;0;1
"1018";"LIMA - SAO PAULO";"2016-12-18";2553;7;51;126;115;"18:59:00";"SAO";"LIM";107;1;8
"1019";"LIMA - SAO PAULO";"2016-12-11";2553;7;50;220;155;"18:59:00";"SAO";"LIM";102;24;9
"1020";"LIMA - SAO PAULO";"2016-12-04";2553;7;49;126;113;"18:59:00";"SAO";"LIM";102;3;10
"1021";"LIMA - SAO PAULO";"2016-12-31";2553;6;53;174;148;"18:59:00";"SAO";"LIM";118;7;2
"1022";"LIMA - SAO PAULO";"2016-12-24";2553;6;52;168;163;"18:59:00";"SAO";"LIM";129;5;3
"1023";"LIMA - SAO PAULO";"2016-12-17";2553;6;51;174;158;"18:59:00";"SAO";"LIM";118;0;10
"1024";"LIMA - SAO PAULO";"2016-12-10";2553;6;50;220;120;"18:59:00";"SAO";"LIM";99;1;8
"1025";"LIMA - SAO PAULO";"2016-12-03";2553;6;49;174;157;"18:59:00";"SAO";"LIM";138;6;2
"1026";"LIMA - SAO PAULO";"2016-12-30";2553;5;53;150;127;"18:59:00";"SAO";"LIM";116;2;7
"1027";"LIMA - SAO PAULO";"2016-12-23";2553;5;52;150;148;"18:59:00";"SAO";"LIM";120;7;4
"1028";"LIMA - SAO PAULO";"2016-12-16";2553;5;51;150;137;"18:59:00";"SAO";"LIM";128;2;8
"1029";"LIMA - SAO PAULO";"2016-12-09";2553;5;50;220;122;"18:59:00";"SAO";"LIM";110;5;4
"1030";"LIMA - SAO PAULO";"2016-12-02";2553;5;49;150;134;"19:00:00";"SAO";"LIM";124;0;2
"1031";"LIMA - SAO PAULO";"2016-12-29";2553;4;53;150;138;"18:59:00";"SAO";"LIM";116;0;3
"1032";"LIMA - SAO PAULO";"2016-12-22";2553;4;52;150;146;"18:59:00";"SAO";"LIM";117;6;4
"1033";"LIMA - SAO PAULO";"2016-12-15";2553;4;51;150;148;"18:59:00";"SAO";"LIM";129;3;2
"1034";"LIMA - SAO PAULO";"2016-12-08";2553;4;50;150;143;"18:59:00";"SAO";"LIM";110;5;7
"1035";"LIMA - SAO PAULO";"2016-12-28";2553;3;53;150;149;"18:59:00";"SAO";"LIM";134;3;9
"1036";"LIMA - SAO PAULO";"2016-12-21";2553;3;52;150;142;"18:59:00";"SAO";"LIM";126;9;8
"1037";"LIMA - SAO PAULO";"2016-12-14";2553;3;51;150;143;"18:59:00";"SAO";"LIM";131;3;18
"1038";"LIMA - SAO PAULO";"2016-12-07";2553;3;50;150;137;"18:59:00";"SAO";"LIM";116;8;14
"1039";"LIMA - SAO PAULO";"2016-12-27";2553;2;53;150;155;"18:59:00";"SAO";"LIM";119;2;2
"1040";"LIMA - SAO PAULO";"2016-12-20";2553;2;52;150;146;"18:59:00";"SAO";"LIM";117;6;8
"1041";"LIMA - SAO PAULO";"2016-12-13";2553;2;51;150;136;"18:59:00";"SAO";"LIM";100;8;12
"1042";"LIMA - SAO PAULO";"2016-12-06";2553;2;50;150;147;"18:59:00";"SAO";"LIM";121;3;6
"1043";"LIMA - SAO PAULO";"2016-12-19";2553;1;52;150;131;"18:59:00";"SAO";"LIM";117;3;4
"1044";"LIMA - SAO PAULO";"2016-12-12";2553;1;51;150;85;"18:59:00";"SAO";"LIM";65;7;8
"1045";"LIMA - SAO PAULO";"2017-01-01";2554;7;53;126;122;"12:44:00";"LIM";"SAO";86;22;0
"1046";"LIMA - SAO PAULO";"2016-12-25";2554;7;52;126;118;"12:44:00";"LIM";"SAO";106;7;4
"1047";"LIMA - SAO PAULO";"2016-12-18";2554;7;51;126;117;"12:44:00";"LIM";"SAO";68;14;8
"1048";"LIMA - SAO PAULO";"2016-12-11";2554;7;50;220;127;"12:44:00";"LIM";"SAO";99;11;10
"1049";"LIMA - SAO PAULO";"2016-12-04";2554;7;49;126;107;"12:44:00";"LIM";"SAO";83;7;8
"1050";"LIMA - SAO PAULO";"2016-12-31";2554;6;53;174;160;"12:44:00";"LIM";"SAO";140;10;5
"1051";"LIMA - SAO PAULO";"2016-12-24";2554;6;52;168;164;"12:44:00";"LIM";"SAO";122;9;13
"1052";"LIMA - SAO PAULO";"2016-12-17";2554;6;51;174;168;"12:44:00";"LIM";"SAO";144;15;4
"1053";"LIMA - SAO PAULO";"2016-12-10";2554;6;50;220;145;"12:44:00";"LIM";"SAO";131;3;12
"1054";"LIMA - SAO PAULO";"2016-12-03";2554;6;49;174;157;"12:44:00";"LIM";"SAO";138;3;11
"1055";"LIMA - SAO PAULO";"2016-12-30";2554;5;53;150;148;"12:44:00";"LIM";"SAO";139;10;0
"1056";"LIMA - SAO PAULO";"2016-12-23";2554;5;52;150;143;"12:44:00";"LIM";"SAO";119;8;7
"1057";"LIMA - SAO PAULO";"2016-12-16";2554;5;51;150;104;"12:44:00";"LIM";"SAO";87;5;47
"1058";"LIMA - SAO PAULO";"2016-12-09";2554;5;50;220;122;"12:44:00";"LIM";"SAO";98;3;26
"1059";"LIMA - SAO PAULO";"2016-12-02";2554;5;49;150;95;"12:44:00";"LIM";"SAO";86;9;42
"1060";"LIMA - SAO PAULO";"2016-12-29";2554;4;53;150;149;"12:44:00";"LIM";"SAO";134;5;7
"1061";"LIMA - SAO PAULO";"2016-12-22";2554;4;52;150;148;"12:44:00";"LIM";"SAO";126;15;3
"1062";"LIMA - SAO PAULO";"2016-12-15";2554;4;51;150;140;"12:44:00";"LIM";"SAO";125;1;6
"1063";"LIMA - SAO PAULO";"2016-12-08";2554;4;50;150;139;"12:44:00";"LIM";"SAO";105;2;10
"1064";"LIMA - SAO PAULO";"2016-12-28";2554;3;53;150;150;"12:44:00";"LIM";"SAO";123;8;2
"1065";"LIMA - SAO PAULO";"2016-12-21";2554;3;52;150;138;"12:44:00";"LIM";"SAO";93;12;11
"1066";"LIMA - SAO PAULO";"2016-12-14";2554;3;51;150;125;"12:44:00";"LIM";"SAO";98;0;20
"1067";"LIMA - SAO PAULO";"2016-12-07";2554;3;50;150;118;"12:44:00";"LIM";"SAO";102;4;28
"1068";"LIMA - SAO PAULO";"2016-12-27";2554;2;53;150;147;"12:44:00";"LIM";"SAO";131;6;3
"1069";"LIMA - SAO PAULO";"2016-12-20";2554;2;52;150;124;"12:44:00";"LIM";"SAO";113;13;18
"1070";"LIMA - SAO PAULO";"2016-12-13";2554;2;51;150;128;"12:44:00";"LIM";"SAO";119;6;10
"1071";"LIMA - SAO PAULO";"2016-12-06";2554;2;50;150;117;"12:44:00";"LIM";"SAO";112;6;13
"1072";"LIMA - SAO PAULO";"2016-12-26";2554;1;53;150;136;"12:44:00";"LIM";"SAO";132;3;4
"1073";"LIMA - SAO PAULO";"2016-12-19";2554;1;52;150;150;"12:44:00";"LIM";"SAO";129;7;3
"1074";"LIMA - SAO PAULO";"2016-12-12";2554;1;51;150;135;"12:44:00";"LIM";"SAO";125;6;15
"1075";"LIMA - SAO PAULO";"2016-12-05";2554;1;50;174;139;"12:44:00";"LIM";"SAO";116;15;21
"1076";"LIMA - SAO PAULO";"2017-01-01";2605;7;53;174;137;"04:05:00";"SAO";"LIM";117;5;9
"1077";"LIMA - SAO PAULO";"2016-12-25";2605;7;52;150;130;"04:05:00";"SAO";"LIM";89;2;6
"1078";"LIMA - SAO PAULO";"2016-12-18";2605;7;51;150;141;"04:05:00";"SAO";"LIM";88;2;3
"1079";"LIMA - SAO PAULO";"2016-12-31";2605;6;53;126;120;"04:05:00";"SAO";"LIM";107;1;3
"1080";"LIMA - SAO PAULO";"2016-12-24";2605;6;52;126;110;"04:05:00";"SAO";"LIM";62;5;8
"1081";"LIMA - SAO PAULO";"2016-12-17";2605;6;51;126;116;"04:15:00";"SAO";"LIM";85;2;3
"1082";"LIMA - SAO PAULO";"2016-12-30";2605;5;53;150;140;"04:05:00";"SAO";"LIM";80;0;5
"1083";"LIMA - SAO PAULO";"2016-12-23";2605;5;52;220;50;"04:05:00";"SAO";"LIM";22;0;9
"1084";"LIMA - SAO PAULO";"2016-12-19";2605;1;52;126;111;"04:05:00";"SAO";"LIM";92;5;4
"1085";"LIMA - SAO PAULO";"2017-01-01";2606;7;53;174;156;"00:04:00";"LIM";"SAO";140;8;4
"1086";"LIMA - SAO PAULO";"2016-12-25";2606;7;52;150;140;"00:04:00";"LIM";"SAO";125;11;7
"1087";"LIMA - SAO PAULO";"2016-12-18";2606;7;51;150;137;"00:04:00";"LIM";"SAO";123;7;5
"1088";"LIMA - SAO PAULO";"2016-12-31";2606;6;53;126;122;"00:04:00";"LIM";"SAO";106;6;3
"1089";"LIMA - SAO PAULO";"2016-12-24";2606;6;52;144;132;"00:04:00";"LIM";"SAO";95;9;2
"1090";"LIMA - SAO PAULO";"2016-12-17";2606;6;51;126;117;"00:04:00";"LIM";"SAO";94;9;6
"1091";"LIMA - SAO PAULO";"2016-12-30";2606;5;53;150;148;"00:04:00";"LIM";"SAO";124;7;4
"1092";"LIMA - SAO PAULO";"2016-12-23";2606;5;52;220;129;"00:04:00";"LIM";"SAO";110;11;3
"1093";"LIMA - SAO PAULO";"2016-12-26";2606;1;53;126;104;"00:04:00";"LIM";"SAO";98;10;16
"1094";"LIMA - SAO PAULO";"2016-12-19";2606;1;52;126;122;"00:04:00";"LIM";"SAO";112;7;1
"1095";"LIMA - SAO PAULO";"2017-01-01";2607;7;53;150;122;"12:44:00";"SAO";"LIM";100;0;11
"1096";"LIMA - SAO PAULO";"2016-12-25";2607;7;52;150;103;"12:44:00";"SAO";"LIM";65;1;8
"1097";"LIMA - SAO PAULO";"2016-12-18";2607;7;51;150;140;"12:44:00";"SAO";"LIM";103;2;9
"1098";"LIMA - SAO PAULO";"2016-12-11";2607;7;50;150;102;"12:44:00";"SAO";"LIM";61;0;2
"1099";"LIMA - SAO PAULO";"2016-12-04";2607;7;49;150;146;"12:44:00";"SAO";"LIM";101;3;8
"1100";"LIMA - SAO PAULO";"2016-12-31";2607;6;53;150;144;"12:44:00";"SAO";"LIM";77;2;0
"1101";"LIMA - SAO PAULO";"2016-12-24";2607;6;52;150;139;"12:44:00";"SAO";"LIM";96;1;3
"1102";"LIMA - SAO PAULO";"2016-12-17";2607;6;51;150;140;"12:44:00";"SAO";"LIM";106;3;7
"1103";"LIMA - SAO PAULO";"2016-12-10";2607;6;50;150;109;"12:44:00";"SAO";"LIM";74;5;7
"1104";"LIMA - SAO PAULO";"2016-12-03";2607;6;49;150;126;"12:44:00";"SAO";"LIM";91;1;12
"1105";"LIMA - SAO PAULO";"2016-12-30";2607;5;53;126;127;"12:44:00";"SAO";"LIM";93;0;7
"1106";"LIMA - SAO PAULO";"2016-12-23";2607;5;52;150;157;"12:44:00";"SAO";"LIM";118;4;4
"1107";"LIMA - SAO PAULO";"2016-12-16";2607;5;51;150;150;"12:44:00";"SAO";"LIM";121;3;7
"1108";"LIMA - SAO PAULO";"2016-12-09";2607;5;50;150;147;"12:44:00";"SAO";"LIM";120;0;1
"1109";"LIMA - SAO PAULO";"2016-12-02";2607;5;49;150;127;"12:44:00";"SAO";"LIM";75;6;10
"1110";"LIMA - SAO PAULO";"2016-12-29";2607;4;53;150;121;"12:44:00";"SAO";"LIM";79;5;3
"1111";"LIMA - SAO PAULO";"2016-12-22";2607;4;52;150;142;"12:44:00";"SAO";"LIM";130;0;8
"1112";"LIMA - SAO PAULO";"2016-12-15";2607;4;51;150;139;"12:44:00";"SAO";"LIM";124;1;4
"1113";"LIMA - SAO PAULO";"2016-12-08";2607;4;50;150;143;"12:44:00";"SAO";"LIM";119;12;4
"1114";"LIMA - SAO PAULO";"2016-12-28";2607;3;53;150;125;"12:44:00";"SAO";"LIM";105;2;10
"1115";"LIMA - SAO PAULO";"2016-12-21";2607;3;52;150;140;"12:44:00";"SAO";"LIM";88;1;5
"1116";"LIMA - SAO PAULO";"2016-12-14";2607;3;51;150;139;"12:44:00";"SAO";"LIM";116;6;3
"1117";"LIMA - SAO PAULO";"2016-12-07";2607;3;50;150;128;"12:44:00";"SAO";"LIM";100;1;10
"1118";"LIMA - SAO PAULO";"2016-12-27";2607;2;53;150;128;"12:44:00";"SAO";"LIM";87;3;12
"1119";"LIMA - SAO PAULO";"2016-12-20";2607;2;52;150;134;"12:44:00";"SAO";"LIM";111;5;8
"1120";"LIMA - SAO PAULO";"2016-12-13";2607;2;51;150;140;"12:44:00";"SAO";"LIM";116;6;5
"1121";"LIMA - SAO PAULO";"2016-12-06";2607;2;50;150;136;"12:44:00";"SAO";"LIM";115;4;4
"1122";"LIMA - SAO PAULO";"2016-12-26";2607;1;53;150;97;"12:44:00";"SAO";"LIM";49;1;8
"1123";"LIMA - SAO PAULO";"2016-12-19";2607;1;52;150;154;"12:44:00";"SAO";"LIM";126;9;1
"1124";"LIMA - SAO PAULO";"2016-12-12";2607;1;51;150;105;"12:44:00";"SAO";"LIM";83;2;2
"1125";"LIMA - SAO PAULO";"2016-12-05";2607;1;50;150;123;"12:44:00";"SAO";"LIM";91;2;3
"1126";"LIMA - SAO PAULO";"2017-01-01";2608;7;53;150;137;"08:30:00";"LIM";"SAO";103;16;11
"1127";"LIMA - SAO PAULO";"2016-12-25";2608;7;52;150;114;"08:30:00";"LIM";"SAO";70;7;15
"1128";"LIMA - SAO PAULO";"2016-12-18";2608;7;51;150;127;"08:30:00";"LIM";"SAO";95;12;10
"1129";"LIMA - SAO PAULO";"2016-12-11";2608;7;50;150;106;"08:30:00";"LIM";"SAO";82;4;44
"1130";"LIMA - SAO PAULO";"2016-12-04";2608;7;49;150;87;"08:30:00";"LIM";"SAO";53;7;64
"1131";"LIMA - SAO PAULO";"2016-12-31";2608;6;53;150;138;"08:30:00";"LIM";"SAO";96;11;12
"1132";"LIMA - SAO PAULO";"2016-12-24";2608;6;52;150;148;"08:30:00";"LIM";"SAO";105;11;5
"1133";"LIMA - SAO PAULO";"2016-12-17";2608;6;51;150;140;"08:30:00";"LIM";"SAO";125;9;10
"1134";"LIMA - SAO PAULO";"2016-12-10";2608;6;50;150;119;"08:30:00";"LIM";"SAO";109;4;27
"1135";"LIMA - SAO PAULO";"2016-12-03";2608;6;49;150;137;"08:30:00";"LIM";"SAO";128;2;14
"1136";"LIMA - SAO PAULO";"2016-12-30";2608;5;53;150;150;"08:30:00";"LIM";"SAO";129;6;4
"1137";"LIMA - SAO PAULO";"2016-12-23";2608;5;52;150;141;"08:30:00";"LIM";"SAO";83;5;11
"1138";"LIMA - SAO PAULO";"2016-12-16";2608;5;51;150;132;"08:30:00";"LIM";"SAO";89;15;11
"1139";"LIMA - SAO PAULO";"2016-12-09";2608;5;50;150;121;"08:30:00";"LIM";"SAO";91;4;31
"1140";"LIMA - SAO PAULO";"2016-12-02";2608;5;49;150;127;"08:30:00";"LIM";"SAO";111;3;23
"1141";"LIMA - SAO PAULO";"2016-12-29";2608;4;53;150;138;"08:30:00";"LIM";"SAO";129;4;3
"1142";"LIMA - SAO PAULO";"2016-12-22";2608;4;52;150;139;"08:30:00";"LIM";"SAO";99;7;8
"1143";"LIMA - SAO PAULO";"2016-12-15";2608;4;51;150;150;"08:30:00";"LIM";"SAO";133;2;4
"1144";"LIMA - SAO PAULO";"2016-12-08";2608;4;50;150;126;"08:30:00";"LIM";"SAO";99;6;11
"1145";"LIMA - SAO PAULO";"2016-12-28";2608;3;53;150;147;"08:30:00";"LIM";"SAO";114;10;1
"1146";"LIMA - SAO PAULO";"2016-12-21";2608;3;52;150;132;"08:30:00";"LIM";"SAO";106;15;8
"1147";"LIMA - SAO PAULO";"2016-12-14";2608;3;51;150;130;"08:30:00";"LIM";"SAO";106;3;20
"1148";"LIMA - SAO PAULO";"2016-12-07";2608;3;50;150;140;"08:30:00";"LIM";"SAO";127;21;24
"1149";"LIMA - SAO PAULO";"2016-12-27";2608;2;53;150;136;"08:30:00";"LIM";"SAO";112;7;14
"1150";"LIMA - SAO PAULO";"2016-12-20";2608;2;52;150;100;"08:30:00";"LIM";"SAO";70;7;8
"1151";"LIMA - SAO PAULO";"2016-12-13";2608;2;51;150;118;"08:30:00";"LIM";"SAO";85;4;33
"1152";"LIMA - SAO PAULO";"2016-12-06";2608;2;50;150;82;"08:30:00";"LIM";"SAO";54;1;75
"1153";"LIMA - SAO PAULO";"2016-12-26";2608;1;53;150;146;"08:30:00";"LIM";"SAO";112;5;5
"1154";"LIMA - SAO PAULO";"2016-12-19";2608;1;52;150;132;"08:30:00";"LIM";"SAO";115;4;11
"1155";"LIMA - SAO PAULO";"2016-12-12";2608;1;51;150;133;"08:30:00";"LIM";"SAO";119;3;14
"1156";"LIMA - SAO PAULO";"2016-12-05";2608;1;50;150;140;"08:30:00";"LIM";"SAO";127;4;13
"1157";"LIMA - SAO PAULO";"2016-10-01";2500;6;40;150;99;"08:30:00";"LIM";"SAO";34;5;0
"1158";"LIMA - SAO PAULO";"2016-09-25";2553;7;39;174;169;"19:00:00";"SAO";"LIM";127;13;2
"1159";"LIMA - SAO PAULO";"2016-09-18";2553;7;38;174;164;"19:00:00";"SAO";"LIM";114;3;0
"1160";"LIMA - SAO PAULO";"2016-09-11";2553;7;37;174;165;"19:00:00";"SAO";"LIM";140;7;8
"1161";"LIMA - SAO PAULO";"2016-09-04";2553;7;36;174;151;"19:00:00";"SAO";"LIM";112;6;3
"1162";"LIMA - SAO PAULO";"2016-10-01";2553;6;40;174;159;"19:00:00";"SAO";"LIM";129;4;9
"1163";"LIMA - SAO PAULO";"2016-09-24";2553;6;39;168;158;"19:00:00";"SAO";"LIM";108;4;1
"1164";"LIMA - SAO PAULO";"2016-09-17";2553;6;38;174;165;"19:00:00";"SAO";"LIM";133;4;7
"1165";"LIMA - SAO PAULO";"2016-09-10";2553;6;37;174;149;"19:00:00";"SAO";"LIM";107;5;10
"1166";"LIMA - SAO PAULO";"2016-09-03";2553;6;36;168;150;"19:00:00";"SAO";"LIM";108;3;13
"1167";"LIMA - SAO PAULO";"2016-09-30";2553;5;40;150;144;"19:00:00";"SAO";"LIM";115;9;10
"1168";"LIMA - SAO PAULO";"2016-09-23";2553;5;39;150;146;"19:00:00";"SAO";"LIM";118;6;5
"1169";"LIMA - SAO PAULO";"2016-09-16";2553;5;38;150;129;"19:00:00";"SAO";"LIM";112;9;13
"1170";"LIMA - SAO PAULO";"2016-09-09";2553;5;37;150;134;"19:00:00";"SAO";"LIM";105;3;6
"1171";"LIMA - SAO PAULO";"2016-09-02";2553;5;36;150;136;"19:00:00";"SAO";"LIM";98;6;7
"1172";"LIMA - SAO PAULO";"2016-09-29";2553;4;40;150;144;"19:00:00";"SAO";"LIM";111;2;6
"1173";"LIMA - SAO PAULO";"2016-09-22";2553;4;39;150;146;"19:00:00";"SAO";"LIM";107;7;0
"1174";"LIMA - SAO PAULO";"2016-09-15";2553;4;38;150;144;"19:00:00";"SAO";"LIM";115;7;9
"1175";"LIMA - SAO PAULO";"2016-09-08";2553;4;37;150;124;"19:00:00";"SAO";"LIM";104;2;4
"1176";"LIMA - SAO PAULO";"2016-09-28";2553;3;40;220;207;"19:00:00";"SAO";"LIM";175;7;10
"1177";"LIMA - SAO PAULO";"2016-09-21";2553;3;39;150;139;"19:00:00";"SAO";"LIM";117;6;9
"1178";"LIMA - SAO PAULO";"2016-09-14";2553;3;38;150;147;"19:00:00";"SAO";"LIM";121;7;5
"1179";"LIMA - SAO PAULO";"2016-09-07";2553;3;37;150;131;"19:00:00";"SAO";"LIM";113;1;3
"1180";"LIMA - SAO PAULO";"2016-09-27";2553;2;40;150;143;"19:00:00";"SAO";"LIM";122;1;6
"1181";"LIMA - SAO PAULO";"2016-09-20";2553;2;39;150;135;"19:00:00";"SAO";"LIM";117;3;0
"1182";"LIMA - SAO PAULO";"2016-09-13";2553;2;38;174;158;"19:00:00";"SAO";"LIM";139;3;3
"1183";"LIMA - SAO PAULO";"2016-09-06";2553;2;37;150;126;"19:00:00";"SAO";"LIM";95;2;8
"1184";"LIMA - SAO PAULO";"2016-09-26";2553;1;40;220;153;"19:00:00";"SAO";"LIM";116;12;4
"1185";"LIMA - SAO PAULO";"2016-09-19";2553;1;39;174;152;"19:00:00";"SAO";"LIM";116;11;0
"1186";"LIMA - SAO PAULO";"2016-09-12";2553;1;38;126;134;"19:00:00";"SAO";"LIM";109;2;0
"1187";"LIMA - SAO PAULO";"2016-09-05";2553;1;37;150;109;"19:00:00";"SAO";"LIM";92;3;4
"1188";"LIMA - SAO PAULO";"2016-09-25";2554;7;39;168;115;"12:51:00";"LIM";"SAO";78;1;54
"1189";"LIMA - SAO PAULO";"2016-09-18";2554;7;38;174;166;"12:51:00";"LIM";"SAO";135;7;0
"1190";"LIMA - SAO PAULO";"2016-09-11";2554;7;37;174;151;"12:51:00";"LIM";"SAO";86;7;24
"1191";"LIMA - SAO PAULO";"2016-09-04";2554;7;36;174;128;"12:51:00";"LIM";"SAO";85;5;22
"1192";"LIMA - SAO PAULO";"2016-10-01";2554;6;40;174;142;"12:51:00";"LIM";"SAO";100;1;24
"1193";"LIMA - SAO PAULO";"2016-09-24";2554;6;39;174;140;"12:51:00";"LIM";"SAO";106;6;28
"1194";"LIMA - SAO PAULO";"2016-09-17";2554;6;38;174;150;"12:51:00";"LIM";"SAO";115;6;21
"1195";"LIMA - SAO PAULO";"2016-09-10";2554;6;37;174;148;"12:51:00";"LIM";"SAO";103;3;17
"1196";"LIMA - SAO PAULO";"2016-09-03";2554;6;36;168;141;"12:51:00";"LIM";"SAO";124;3;25
"1197";"LIMA - SAO PAULO";"2016-09-30";2554;5;40;150;112;"12:51:00";"LIM";"SAO";62;4;41
"1198";"LIMA - SAO PAULO";"2016-09-23";2554;5;39;150;110;"12:51:00";"LIM";"SAO";90;3;35
"1199";"LIMA - SAO PAULO";"2016-09-16";2554;5;38;150;130;"12:51:00";"LIM";"SAO";83;4;9
"1200";"LIMA - SAO PAULO";"2016-09-09";2554;5;37;150;118;"12:51:00";"LIM";"SAO";80;6;21
"1201";"LIMA - SAO PAULO";"2016-09-02";2554;5;36;150;112;"12:51:00";"LIM";"SAO";83;0;19
